"id_number","id_label","hatchery","run","region","group","lon","lat","year","sex","age","estimated_number","source"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1995,"Male",3,38.88,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1995,"Male",2,37.51,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1996,"Female",4,43.86,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1996,"Female",3,18.36,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1996,"Male",4,57.1000000000001,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1996,"Male",3,90.78,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1996,"Male",2,6,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1997,"Female",5,7,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1997,"Female",4,86,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1997,"Female",3,3,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1997,"Male",5,5,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1997,"Male",4,95,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1997,"Male",3,35,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1997,"Male",2,15,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1997,"Male",1,2,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1998,"Female",5,19,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1998,"Female",4,19,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1998,"Female",3,22,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1998,"Female",2,7,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1998,"Male",5,12,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1998,"Male",4,23,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1998,"Male",3,81,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1998,"Male",2,238,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1999,"Female",6,1,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1999,"Female",5,3,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1999,"Female",4,39,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1999,"Female",3,157,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1999,"Male",4,24,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1999,"Male",3,356,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,1999,"Male",2,5,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2000,"Female",5,3.03,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2000,"Female",4,145.44,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2000,"Female",3,8.08,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2000,"Female",2,1.01,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2000,"Male",5,1.01,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2000,"Male",4,70.69,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2000,"Male",3,51.49,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2000,"Male",2,217.61,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2001,"Female",5,6,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2001,"Female",4,25,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2001,"Female",3,90,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2001,"Female",2,1,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2001,"Male",5,2,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2001,"Male",4,22,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2001,"Male",3,593.01,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2001,"Male",2,88.8300000000001,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2002,"Female",5,3,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2002,"Female",4,273,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2002,"Female",3,49,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2002,"Female",2,1,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2002,"Male",4,173,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2002,"Male",3,299,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2002,"Male",2,71,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2003,"Female",5,15,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2003,"Female",4,213,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2003,"Female",3,46,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2003,"Male",5,7,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2003,"Male",4,270,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2003,"Male",3,316,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2003,"Male",2,66,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2004,"Female",5,16,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2004,"Female",4,263,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2004,"Female",3,68,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2004,"Male",5,8,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2004,"Male",4,226,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2004,"Male",3,482,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2004,"Male",2,372.659999999999,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2005,"Female",5,35.36,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2005,"Female",4,200.72,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2005,"Female",3,165.36,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2005,"Female",2,1.04,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2005,"Male",6,1.04,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2005,"Male",5,15.6,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2005,"Male",4,170.56,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2005,"Male",3,758.159999999996,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2005,"Male",2,73.84,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2006,"Female",5,10.2,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2006,"Female",4,271.320000000001,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2006,"Female",3,96.9,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2006,"Female",2,1.02,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2006,"Male",5,1.02,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2006,"Male",4,188.7,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2006,"Male",3,440.599999999998,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2006,"Male",2,246.48,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2006,"Male",1,5.05,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2007,"Female",5,13.2,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2007,"Female",4,299.2,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2007,"Female",3,112.2,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2007,"Female",2,1.1,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2007,"Male",5,3.3,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2007,"Male",4,203.499999999999,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2007,"Male",3,188.099999999999,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2007,"Male",2,825.560000000005,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2008,"Female",5,7.56,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2008,"Female",4,83.1599999999999,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2008,"Female",3,353.16,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2008,"Female",1,1.08,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2008,"Male",5,5.4,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2008,"Male",4,28.08,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2008,"Male",3,832.70000000001,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2008,"Male",2,187.03,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2008,"Male",1,32.7,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2009,"Female",5,1.07,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2009,"Female",4,457.959999999998,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2009,"Female",3,75.9699999999999,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2009,"Female",2,1.07,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2009,"Male",5,1.07,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2009,"Male",4,166.869999999999,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2009,"Male",3,375.569999999998,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2009,"Male",2,768.940000000002,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2010,"Female",5,11.11,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2010,"Female",4,189.88,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2010,"Female",3,375.719999999998,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2010,"Male",5,1.01,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2010,"Male",4,72.72,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2010,"Male",3,1073.62999999999,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2010,"Male",2,191.9,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2010,"Male",1,7.07,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2011,"Female",5,3.03,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2011,"Female",4,820.119999999994,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2011,"Female",3,112.11,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2011,"Female",2,1.01,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2011,"Male",5,1.01,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2011,"Male",4,378.759999999998,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2011,"Male",3,332.499999999999,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2011,"Male",2,1504.19999999998,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2012,"Female",5,29.87,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2012,"Female",4,150.38,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2012,"Female",3,782.799999999986,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2012,"Female",2,3.09,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2012,"Male",5,7.21,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2012,"Male",4,80.3400000000001,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2012,"Male",3,1514.01999999997,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2012,"Male",2,283.559999999999,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2012,"Male",1,1.01,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2013,"Female",5,5.2,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2013,"Female",4,798.719999999994,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2013,"Female",3,126.88,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2013,"Male",5,1.04,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2013,"Male",4,320.340000000001,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2013,"Male",3,931.87999999999,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2013,"Male",2,305.840000000001,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2014,"Female",5,7.07,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2014,"Female",4,176.75,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2014,"Female",3,73.73,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2014,"Female",2,1.01,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2014,"Male",5,1.01,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2014,"Male",4,114.13,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2014,"Male",3,182.78,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2014,"Male",2,132.07,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2015,"Female",5,5.1,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2015,"Female",4,111.18,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2015,"Female",3,58.1400000000001,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2015,"Male",5,3.06,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2015,"Male",4,61.2000000000001,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2015,"Male",3,223.320000000001,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2015,"Male",2,686.259999999995,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2015,"Male",1,1.01,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2016,"Female",5,7.07,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2016,"Female",4,134.33,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2016,"Female",3,368.649999999998,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2016,"Female",2,9.09,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2016,"Male",5,5.05,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2016,"Male",4,60.56,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2016,"Male",3,881.589999999994,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2016,"Male",2,1319.23,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2017,"Female",5,9,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2017,"Female",4,413,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2017,"Female",3,1014,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2017,"Female",2,4,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2017,"Male",5,4,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2017,"Male",4,149,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2017,"Male",3,2112,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2017,"Male",2,1887,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2018,"Female",5,7,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2018,"Female",4,598,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2018,"Female",3,936,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2018,"Female",2,5,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2018,"Male",5,3,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2018,"Male",4,322,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2018,"Male",3,2130,"cwt"
14,"George Adams Fall","George Adams","Fall","Puget Sound","Puget Sound Fall",-123.181895173798,47.3013385648124,2018,"Male",2,1454,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1995,"Female",5,9.09,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1995,"Female",4,80.8,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1995,"Female",3,6.06,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1996,"Female",5,6.06,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1996,"Female",4,144.43,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1996,"Female",3,99.9900000000001,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1997,"Female",5,13,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1997,"Female",4,310,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1997,"Female",3,11,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1998,"Female",5,18,"cwt"
16,"Hoodsport Fall","Hoodsport","Fall","Puget Sound","Puget Sound Fall",-123.139934894713,47.4070340198016,1998,"Female",4,75,"cwt"
